"ai_id","turnout"
"2c0d9153eda35047cf8234cbcf582280",1
"477039c8e079eaf7c4df4ed0f0d21eb2",1
"c52c0bd82486c7572cd758edfc8162f8",1
"58b8354ea0e61e623e3065081d05419e",1
"087330302602275a4e55cf51dc3b36b8",1
"d0a48e547ab3a5353a32a73ada4fa100",0
"49c657a77feeb3af87858fa26437f8d8",1
"639d8946add6b3c0c6a9f2f559894f29",1
"0025fc7a0c5e20a1e7e419eb4385f48d",0
"91bbb92a7eddf1110b6071ced0909400",1
"e38e4e913ef36025c1ec59bede5a7634",1
"a1a70650e4e0440506ecc508132c2d31",1
"2bb1da61b17c99e69da842fc3e6f4213",1
"e9f93ba718d4dabcc748183d9cdef709",1
"771cc4a9d9ffeb25d06c2206081f9fd7",1
"d6f189392a67c79d0c632c92b14555bb",0
"771d690182960cdf82d22a911514f2e9",1
"43f8776af3a3c94f1f67ccfddf720ccb",1
"5fc86569823373ff071c321b5aa6d1cf",1
"e7a766d830a02eae359d7507a920ccb9",0
"f8864145fe5df6d0ec12880c01c0cd66",0
"6e527f85e124a067ec1f1be12a31738a",1
"ee6807bf41560f9d2940e7691d4c76f0",1
"b589609ce8b21ac7d3f20398b5732abf",1
"b4e3ff1051545456e8657d14e4f87caf",1
"c2050277a26231f3bcff3d1a2ac254f8",0
"85a2b456e3e1e46e2d4b1c3cc496a159",1
"578563e60dbedcc0bc15577432cde2a7",0
"4b24d79d8bb293b2b9f996fcc3cbfbaa",1
"be9da2483f2b0e3ba9011bc4835d00eb",1
"c268459eacb627cf46f750ecc44e892c",0
"705d6d7b0ecf48173601a02def2b00b2",1
"3ee7d9d90a678ae5b1f1317ac13bbe46",0
"682118a06a7b2be161fa1c937348ecd5",0
"0cbfc46222c3d01a1bafcc3ba86d0d26",1
"e857e975943bcd5a06d9a3e1868a220b",0
"758c5ed0a82cc82c10b6d61962b40a78",0
"16753f71db7b261ad9d9b37fcf408adc",1
"77c513a0019af9c429b9fe56b38e2788",1
"173e899a6ef8b8769668bb99a0b893dd",1
"6f5d04fb61d9836d339edaeaec5a2443",1
"ce3d1815a2dc8e53d7a91d2f8c1971e3",0
"b0bf4c57a0bfd7e029470e6a11f4de14",1
"5a395be7269088a6350c79439719b1fa",1
"76d9abced0b555acbec748616dadbb90",1
"31463185bdb7648362c66a4457ae045f",1
"14b3edfac28d7a62c2d426b6350be7f5",1
"ad765ec7e10df7f0d4461c6ea7a24a3d",1
"03a873d5d84801ef055954720e71acde",0
"0936ef833163d438530bf1cab546d97a",0
"ca4c969299f940b20a1ad33db6d5778f",1
"7eaa995d56eaef9ac43abefa73f999a0",0
"76d4736c0db971573f82eb91c23d6380",1
"39366f9f4bf7c945a889d13923727b84",0
"be8bcce31bb2c479137cc8a39efb6b6d",0
"666a79f069010635db946b0a188a61b5",1
"63aaa7dc083c237a57e66a807bf6514c",1
"18897f5b4ce2f67bdbf6a9fcb4df732c",1
"f92157ff396f376ce5ef17bb6cda91a2",0
"ada0397f18017d28d45d5c9ee1a166cf",1
"9ed344ff65bdbf900e20ba1ea2608218",0
"5b6663cc1e8c3fbfb88b3dcc36d2c7cd",1
"71f84a505e03b2b169dc7bf234c29120",0
"49e4d6fbaf047e9615f791c13c27d720",0
"29a790d88ecd3ec58f558d555bf332ff",1
"89a9c1522794b6a92db718363fc8fd43",0
"2730252658d2cb55709d73763e98cb81",1
"6f7667d910a4385448a8d18428e98514",1
"d5482b2da19e893e20bad76280bf8dcc",0
"59d31bbf376cb5139878275506800e06",0
"bac1859ebbaa3816c915041471c2cc5a",1
"b0f34805ebd22e60d9d316feb07cd0dd",0
"5e012f41ac3880fb560c329a26fda96a",1
"7f56964c51e479abd4ed1530b1bf78e8",0
"92a64b76bfec56b42bc506eaf3b8d5a1",1
"fbec7db6e886c64fd76e1aa733b2e2b3",1
"116058b4f159a7530d9d086c10ac6ca9",0
"ee855864c563341f34bbce49b54f93a7",0
"f560100a961be232b9b7f6e64fd0d14e",0
"e5dc617a667b73c3f02ea4b842fef7c2",1
"8b47cc162e5dc43e91e0a21b50879040",1
"9ef801321ef191020f3d15bd4b76d55d",1
"4f2f90ea95f7261e9047be8cebfa7289",1
"d9cc338aec34b03bfc81b842dbcc509c",1
"7bbc6ea0b76f84ae63c1d22ac2c1359d",1
"153f990d8c828a0ed51530d086a7c5cd",0
"0fef786b61b0314b04fac87833ab67f8",1
"893ccf629d083b89423968b6f00b3c12",
"ebb9d1c37dea7fffb3bde8b54093a018",1
"7f0445e70ac93156d5350cc342c08437",0
"297296a0c9360ee8423496c138815d9f",1
"1425711ee66edf1d00a5049fafb9e140",0
"c93591c422b30606473b9f7feace80c1",1
"67d919fab283faf5538799589ca9d2b9",1
"2cae3fc996bdc22bbe88d0495f056442",0
"d39aa3c203d185429099e0f47a13febe",1
"56681588ed96a46c71bee1a49c335f72",1
"197f840d1e9df1cbfb66d42bae2dc377",0
"1bfc1588ee34362c9b81e4f0689a981b",1
"2f395eef778b97ee97f71bb4dbe26fa0",1
"6b35b239d8319969684569975a4958b1",0
"61a9bcd80f89ca0e67f77484642e41ce",1
"e76f4c9a60fa29b4dadf62a703e47743",1
"8f6b8fc87a90d8872b85eebfbf300a1e",0
"0e256e6d0eff14897a987a9bca581aad",0
"1330ccc51c5963384671cf81142e26b3",1
"0c3925606d9345af205ab88f816068e8",1
"ef8aa4f01f23f1f2a9d5ba2b9497fcb2",0
"83f9d1d047721c940989aded45ed88f7",1
"1e381baa70432a3f1d0cda1fd0ccb8fd",1
"1e060c58558fd7e0361d69e6a5992f4e",1
"365c76e47dc7e4322c0e9474fdf9a5fb",1
"0474a5e320b1270cfcea4472e4ef77ff",0
"56b819cff2388116c923dd1e1fd7ed3e",0
"813eb3fe088bd3fffb81b73dd17ef56c",0
"d06da2568c5996511799950f63f32239",0
"d91fa4eb77b80545ac9bc5c66c2675cf",0
"cd33e8d1509478d4487162497b8f1677",1
"c78262ca358e2ad70d9d083b03d6f0a5",1
"f9427ef95adc135a72aa1d86ac7143e6",1
"1da9044ac1cc4e539022b556046f23cb",0
"e04aa1f76ae2af74f6661e6d2deb08e1",1
"f67f965b67821e2e7a38470da9bec106",0
"86edc517f454ede86b6916f84679c4b0",1
"cec9c6455b05c3cadf84739c4ceece6c",0
"9b7ddef05d708afad6ef1bf142833690",1
"c3862fe87bcaf5ebf358c2330ee52636",0
"4157c20aaa2abeb88ae846b691cc52bd",0
"068b5573ad17da7e95344c47d1de7033",0
"a5b04cc0d2fc8e763d6da007886fb4fc",0
"53bd1feb3ee69d31d7494ed697829745",1
"d888cd77d0dcc15ca340efb8dd7f7014",1
"c284e4ff012b31c13b2e7aa23472244a",1
"fc8d6011eaf0a6d4a103a74611f1a4db",0
"e14436ceb0bbf1fbc47d84aec2322708",1
"b556119153c27160b882adae734a2d50",0
"e7156ebfb2b9e08d25b8c6ec4a6fcfad",1
"18288424c2ff30e00e8feb71345b78e6",1
"a4014b6477f88648227dd08ea023bbb0",1
"d8dbc59734cd22c268cef92b91231f98",0
"0a96a4f8007dc0dc581199520e65068e",1
"645e72771b3b5947511c2c2ecca344b5",1
"1d108e06942c1c57a25ca593a59383e0",1
"069f50d3e1e690e3622966840d8cea0f",0
"eec6a340ca1ff2676fd72dbe52ba6761",1
"e19137c11dec779cdaa3835d3c295dfb",1
"44f9550c5e9cc41ebdf7e481855ea7c8",0
"e3dcee57bbd00bc0b9c32d2beb3bf4c1",0
"b50463bcf4f1f1f46f092d9b4e2bbfa4",1
"7d4bf6b7f91d4ea0f04c567a7f9e0262",1
"071c4a6661655bbc47b9b83629ab7fff",0
"c4e624042705636ab79ec5b5f3e5c3a9",1
"573cd413a93cfc1884a161ad6159496e",0
"20423e3b3901311aff46f829907b05ff",1
"98f4025e1fc08ba7c795626d9a5e74c6",1
"c972b70853f9a0d7febe72ff8efe4297",1
"90f196105be487c5a179975551e14948",1
"c9658891551c27ba3d108aa7a94cad77",1
"92bc7dae215c629c6f19a1ced20f2419",1
"7d8576edc744a291930ffd809958ce2e",1
"cff6b7987503f5c316e5a4b8d8111a54",0
"3d61ffe8ba96256776f364eb2a1d6c64",0
"6d81887bd190422dc27df69f933ad531",1
"eddd9577950976901918652f604eb54d",1
"20a554ca19c35625a5ca5c4c043768e9",1
"ad6860e40a5bb6ccb69f3c69efbeab8d",0
"d90cf3e4b405f1528e8c9b6dbd376ac5",0
"822f661be0c64f5f498b2ed8412a2520",0
"380eec0799c1fc774484009d101baa18",1
"d0d08c5dd6b104384f13520f096152b6",1
"fbe488b41b9682e2484076d78b8a65cb",0
"ee8bcf9de38d6d241a4637f0cd129074",0
"a06008cb7a117dd3c5385a5c26bf0fc8",1
"35e5e4be2d21defc2e9ff97d7c92359e",1
"9d8aec0684100774be51cd145efc299f",1
"588d35e6413c93c86e95acd3b54e0aa4",1
"1db86daf24338b9fe25e40d1a5a008aa",1
"154882ae13876cb23eaaa443d6745d2a",1
"2c4e1bbecd6020b282c3387e2db6afeb",1
"aada0dbe5e9bdad57ca89bdf1d48c0a4",1
"08becc0db6e4e6e2e9fc721d93caac18",1
"465b185f3ba356b7465ce2c6c0ef4598",0
"a75a93e6294cbd5bca0a51d90d295759",1
"8842ffc263ed2455181a6fc26f744e0a",1
"6605423b3149df332dc252648331cd7b",0
"f2f996761f256c77684afc5c6087b3ed",1
"440519fe4fa27b86d4e1df1504c37c57",1
"d61945d0bc340122a4dad070ee609428",1
"aaef6fcf0bd5f08e28599709a95d9e19",0
"e8e67e8969bbc6e9e0a0245c775472c6",0
"3f252e3e68bcc18c24b4d7a7b2c3a12e",0
"ca2a9d6fed739f47da7176d1a1f3d374",0
"719c70c7cb2069f937088a60bfbd2a09",1
"623e26e53c7a9ec7c7d84bd6c597a83d",1
"1cbc1b3e1d0c3d2b51efa0ad57e287c1",
"bdbf6828ea4f0ef3b8038e58b454c16f",1
"da61e3c0b59477afe49293b9c737f68c",1
"f9636cfaf1874989b3d55c44f8217cb4",1
"5998875de93e0dab5071fc65b614444a",1
"0cd5bdd884c66a033e7f95ede724d6ab",0
"a7bbae2a4889067c8468f850143b2dd1",0
"0506c93b7861f4f8f85beb586f15a580",0
"ce920301d4521970d6a98509c790529f",1
"bfdf9406071ee48b070bd73807947ed1",1
"3ed53c77ea6fffb9e86ccb4eaa934a48",1
"b0059e997d4c87107f77c7de1747d131",1
"2ee1b2925f4b2ab529be026b12936cc4",1
"c0f2b15cec54ab149bdbe3febda7f2ea",1
"52f275d677439ef24d8b3023bf83184c",1
"49e49954dd9615eeffec98db99d70778",1
"c66d4fcded26a71f8f0bc25f7dd7b2c4",1
"1f7ca4514c2fa3ba50e11714e30d035b",1
"e3a440e2d4a554ed67afae3bb240e408",1
"5908c839e3b1daa60090567b8c6dea11",1
"11f2c3add0e2b63372e193d3bea883be",1
"628648298e8fd243006ae29abc1d9116",1
"840147bb32a0a787311fbc0524297035",1
"f0c266aacaba5d17044bc412347d8606",1
"7a8a88063f1c0a0e62b1143b69466297",0
"facdd6241f5adb3be4f8ad3b99ad1f1b",1
"0c618cc9f8811634492ef5c76b6dce92",1
"434dc782072b79d1fdfc8ce4fdc9473b",0
"24f29ca75649f797888c35e5588ec5f9",1
"6f6b4a6ded139638d5fecae77b250d87",0
"e9cb4b5f0a65039a9c4c74bc65748e2e",0
"fdde2880a5b4490b3be1ce5585ebe307",1
"2b7d84e042628e0ad19db8e18cfcff47",0
"21717b8ccac317982755d90921854735",0
"c2bee5c2edf7f610e0b2b4525b0d4699",1
"7cf5f214e1919073854128d9c79b028a",1
"5101b88ed780cab88cb2c04543685cc4",0
"0ddfc63144c92ee6e4ff36cded2d786e",0
"d4a8cde15ae590606e956ad1d602e43d",1
"f88287b896331fdd5c1bf135afddda40",1
"c4a748af34221d958db34feb7abd7f3d",1
"6187b59546e761c5119945a863aad8a2",1
"dc48f8da03df0665c018bad897efb10c",1
"ec7983ae58342edb22df5c3353a6aadc",1
"cd16a0ba232a2e54f4c5d630db11a760",1
"6569ba4f89b110d00eeb3149e2cfdad5",0
"6e8424d342012e3725bf59a6acb75fdf",1
"ee78fd0e0fc995910f8b75c12bcb2223",0
"f990d3dbf07f4b556f15feffb106fd5e",1
"d2660eb22660a5b8cc9a15663143af2d",1
"9e2bdfee9eb99616dd6553321a2e699a",0
"a714bb1c28c451a9eaa94717c34bcf42",1
"8277e86fdffdc4533f5517f653dbe6fa",1
"623a817cd49208d5f1a7b6ca4e73c402",0
"745f82c5e7e2aceff3d34b31ca11613a",0
"357116633f8b96150e4e9465b58cdaa4",1
"5d6232369e0b7c1a4c4df0a0a8a0417e",0
"81ad9d16fa880dfbb392a5f44b903d78",1
"81440f5285858ef7f7cdabd784e06a3b",1
"721f5cbb7527dec0c42615068d78db17",1
"417fc1b66a3691e92a4396daa1a6bb81",1
"99343b8ee40af882409ba1d4a66afe15",1
"374daed9659e4c72ebc1ea7969c44e7c",0
"4baf45d653317e45b068ec7f1a96b867",1
"d7f570a5049024dd83487dea3f0daeb5",0
"4bdf88bac86c72a7afb5b9ae8566c30f",1
"fd338b8f58708958a68c028c67ef475b",
"e1468867f3ebf8cb79b432c997b04d3c",1
"093d3acbee865de92f1f230de2078732",1
"50fcf6e45f0152c4afc23e057ad217e8",0
"e5649e005190f563d9c182a8e6797b8b",0
"b5e5dcfb158695d14f0850926479b0e8",1
"b1b1e04543fbec69601bfaac5a4a9e33",1
"51fc8d21a296660bd97be2f195194aa0",1
"e314e7c79b61d64fcf2e84723f6e5d09",1
"898b9d47fd8462a308de3f9f1ef9ff34",0
"199536a08a52516a091ccbb8326fc855",0
"64e42d44418d52e11004cd0610233e39",1
"4d65f3bbb9344345a57dc5f23f1e0e72",0
"ea8e5022da833e9680356ee11d2e77ce",0
"74ce748c740bdb2d93a76468b629f9ad",1
"0be0911977e80d3481cc081df3674401",1
"47f1f86643c57d5359cf8819573b7760",1
"bde489d252eae7e05427412d59afd907",0
"1f79164b5c8167b05256a34a9168612e",1
"8ccdb059e7d1bb6ac3a7350fb3b80c63",1
"6643e1ab9fc54ccab73f8a52bb879731",1
"261ca8efd28a7b67b3360e4410e84f50",1
"8cdaba17cb34c2bad4c6550649acf80d",0
"3191512ab3ed92ad4690cf81420d83b9",1
"ce83bc1d439f04b6a27956c0a536f9cf",1
"1e9248e10e501a996731ea6d7d1a6c45",0
"2d479aa9668f0e7fb37ffe8310206146",1
"0b2574d7698ea39818678fee2a5071c8",
"89c1c1dae792c88a4bd869d1f40244b9",0
"e1147601d470b980aab405042b6de919",0
"8c80f3ec503adc15b4a4b45066b5e6f5",0
"7dc136a386cfab93a8cbb2407892a5b8",0
"748d8c3c2fa45e9bae4e8d92e9b8d1d6",1
"6c6291bae6f94420d6caa9b6cf0d2712",1
"594a674a37289c3da7a25502442c789b",0
"04b9638ecfd81f941621205b34af269c",1
"6fc57bc2715e6c0f6a7674d1cf4ac27e",1
"71c0ebb2d0abb6aaca68dc5f79411a84",1
"32085e5fbd1d72fa93c49eb6a84aa7ec",1
"4f09caf228212205079b2dfeff258dec",0
"67dde4e6744b90db00298a6cfcfb751b",
"60bc45e0225d03b7f1cda9ff68fe4510",1
"bef400b27ad0d4c088e8e43947d13e66",1
"7095eaa7fb0b2c8d0bba5434ddad8098",1
"5dbf088a64c469943709357fdff99bef",0
"ee63727a16db43ef1e66ef5351538fd6",1
"874b5037527b300f1cde1f7986ca1259",0
"edfb4c578b3dd6075b56dd47ad118a04",1
"5d8c1fc6e1156bfef8baf81f5d3f084a",1
"a6b749c2d6a5d24568959ad122e2739d",1
"dcc8d1c564ae113d1124c8faa7eb59cc",1
"d8699dbf5b83c709fda0d792c9f4829b",1
"fe0331d5edd8f218a6eaab051869a9b4",1
"a850ec4c0f7c357010acaacaea7eefda",0
"baf209d927ed17dbe34fa54439cfb0f1",1
"bfc0a8c851758373e23b3dc862f93f7e",1
"0424cb5fdf40c3a5fc34705d5572b92a",1
"aab3418502a221f433d22d87e5a93bd0",0
"14a6290ac9c6fed3293a8b2a3edd8073",1
"c9b7d01ef7f3c696adacf59bb2049690",1
"eaae914c02623cfd7c8b997df8f080ce",1
"4cb041817caea23743d35ae69bc65082",1
"94c856f081cbf88f43a9d7e0703987f9",0
"52c0a6f8da825332ed6b38133086989a",1
"85bd76310faf40f03903006700869fe1",0
"e88900f850eb0f6d8983be709f029635",0
"e200feb2f26f7e67733c5dc0e071583a",0
"6140fe0066abdae556825c3847abee3d",1
"c2509f84255cd9553e21eb8390534ba9",1
"8fe6d2c9a1f8f2533efac18401220098",1
"94a6728c10d287f40979180e10197270",0
"1329ec875e7d6b12c3d95cabd359f9e4",1
"78b088baa33b40a7fd9c079a4bc644fe",0
"6687e70bc2d7ce1040387d209953bdf9",1
"86ffbd71631abda0be24cac2a96da099",1
"68a08b02e59c4042745d1b6168cbaaf7",1
"b94ed1d6cb5d1086e316e0640702049f",1
"89c7f63dc6bb06b8142a49455e1121d0",0
"6b6f4a99b089dbbe714472cd79033825",1
"8e244948ae4ca0447bf75509dca6d38a",0
"3c7df74b57c45890f6614a16c4d172ab",0
"d7c29f948a94d279a1a90ccf40d4a9f7",1
"573245c7ed0f63951d143a52db833f43",1
"da2ce9b721606b44bf2bcb2091a25216",0
"3df2aa5cc3bc6a8cefbb70a793afcfd1",1
"fe45b224270151f8eb3c0db2e6cdb1b6",0
"df1d63f4efdb754d752a8f2b2a51ffc7",0
"3a6659a6fd911aa2896d68bd83a98284",0
"aced94fc3ea1d6e539cf9fb708ace6de",0
"223f28dc8091db6d5db10544cc511bad",0
"d6bd8ad22fb25a2d9bd7a9a35d4479fd",0
"d21bdcf274209397c8cd7c45d9cf9054",1
"2646c1f9bad6b2eaf785e18a75c5474a",0
"58d3aa8ea9f4eb998c907d5fc2f4f5d2",1
"3c10a34c2fffda755f5c07241922d691",1
"c1b723d8c3b28c427d12b7153fbaac70",0
"8e5ec9abea1df1642a1312902dd67c14",1
"c566e2af7b5a4abd212790db7aecb7bd",1
"0062b99b892dd71721c34a5b82e964f7",1
"f2d116551771bb95a9adbe5721ca0200",1
"87b7aaf12b5003e4e874369e75571e02",1
"6a9425668e206aff7e447d63c8a1b56a",0
"71e4d52857d03ab910d9a2ba6d45690b",1
"0448cedb9855b9afbf63d26ed0955f68",0
"fbd8a86b1efa574b8eb36b70b18dd16e",1
"b224c8fc7fa70cf7d298c825c5ce9085",0
"d58b743faeee615cbe13a3316ede42d9",0
"36571dcac098f593ec9db94988d7c064",1
"7775761fb9f847c83b2947d13bd85448",1
"fd15025a7b20e91627d512501e28d576",1
"a5b5df0fa3a5697ac07b4b49b9a004b3",1
"4dec691d03975091b4e56e579992aabb",0
"4a5d94303e0f56d9b0c9d1ed6b25f46b",1
"b09698ab9c3143d529515a60fcb6c690",1
"80463b5dbbfd7aad37d948f45d6ff123",1
"3422f91b6482f51a7e03fabb7eabdc64",1
"65e35c4bdbb80f4b23f1f2f64ab5bd45",0
"30db5fc1259fb835b6e452045d1b2704",1
"8e849444ee33c0dec82dbba18325a50c",0
"86ed9f4e63e37f3901a0ad20b25a29be",0
"c8e5e259c661bcee5a1264dafed43cb3",1
"c673871bfae70dbe71ef14280459f7ba",1
"a701613b0194dfa4e32c00d2a5f7f0ae",1
"369040755e1a259bece195bca7e74522",1
"c02dc89b28efcebabe876fb7c8fee56d",0
"a46e16290c754d0f00cd5d0181fefcfd",0
"b2011b6245b69059a8975c342d9dea6c",1
"ebaddf7b67474ffe699ee34825520fc1",1
"8668e243764d503dcd1d26ada21654be",1
"16760d62a508695ffdad187952106b4d",1
"796db498db4898c96e73aaf8396b789b",0
"c5fc0f0f442b7d7b2340f33a8de8d271",1
"8e7a1135b7e64626a2f441f86e74be38",0
"916d811aec5212944735adb5596f9290",0
"f5987f25e67329ff83813eb5b7a93e4c",1
"3754bc5fee66c0770dc984c88b583300",1
"eb265176a0e252272107065222239dd8",1
"36923cf0123ec09031f98b11c84cad3e",1
"21ce9cc46f869713b0dd98c4580138a4",0
"fc8b7d81d84b9fb63f55bb0b833343b2",1
"b356281bd32d3fbaef16a760d7580c1d",1
"96ac745cde331c1bbb80cf7bf233c20f",0
"051a828309a523f04edbdbf7de757ab3",1
"8c7541f504841dc7ae758ba5729dbcd6",0
"a13d6d498c04278e8189592f75322863",1
"a32befd2f4fdd5e061bb89b0020b0184",1
"a6ef4506f0fb8a8928326c838de9c2a7",1
"68b687fbea92def12bff368974895701",1
"6a5b1cc4fca5b4f3bbf60bf151a3008d",1
"751c14d16831d1d2bead9152d450e7cf",1
"2a1742557343b6219bb235e7fa452176",0
"98531401d528598a58a96eeb6c851f2a",1
"47da2bca1a90d28c7accc58555471cd6",1
"4135c5e82274eee4969a0f310efcfb9f",1
"dec909b5ee1b5aeccd26e175dcb091fe",1
"9dc543b2e472a17590142cf39f252e39",0
"4f6d7571f9c803eb81f553c722b20c57",0
"f3b766d0631f4b866cc8123230a4ae84",1
"a23c68312ff9398a08023fa22e2fe509",0
"c81466732ec82483a58d4f12d0cf955d",1
"95617d4e8aad809be75cab2b10d50bdd",1
"e8647f2344b1c6aabe87b442730067f2",0
"cbef2a613b8520a8d6bc4194cd52128e",0
"3e6606b30a6f510773f519b3d5ded9cf",1
"403d4ac92f1fe98a371a6dcceb7e513a",0
"f9c4fa8df4102b5c8965998df475e25d",1
"86e2157aa9bd57f257792cf3db0b390e",1
"1f95fc817c0a6aa1ce4adfab6e1fc36b",1
"84dc77d995d2121f0bf948c1c083522d",1
"877b5a8acde3aeb0bd4c42fe71fdd563",1
"3e7ffdc681432747de2ad9a12891a06c",1
"7bd442521f7a666d3ddaf36b9482074a",1
"9a3b8ddbbd37f6bd8f34743b3a4ca4d9",0
"303c9be09bab524315a6b43bb0bb499c",0
"d147e4643dd1fedefa468e40eed2935a",0
"590e36d7e9fc1bfa303502a540e59f28",0
"421992d5b6e874a6e0988015a5fe74f8",1
"e0c986d61b868b7b6efcbe3af26409cc",1
"56bb56e823217dcb0f1f36be8bbf316b",0
"a2ddaa60132c60a0987da4d4d9912bd7",1
"15ccfdfb97996d0c936327b6f4a39822",1
"65e26a426ca1b15a205b385d99ce2f47",1
"e2f9a7be11936aac43655f135ae3590c",0
"e13c8df611a166b972a0cab10f5015bd",1
"439563fdaaf767a7241fe37333c606ba",1
"45fcc605282f1294430de6ebcf207031",1
"b04beaf1c2b7cbd0be40b497dfa1a505",0
"97e95581b7ed7163d3e892974fe58f49",0
"ba7064145a242ce9a536744e1ea0af3c",1
"213a933d72ee14d6793d8cf45288d9fb",1
"f5e07d73a5246b9b09eb5dbb4e1f6d6f",0
"ca69823621c77ea08f1d23c95c1c6693",0
"01ecb0afe580e0f2f4a36d0d31d70c2e",1
"8ed188d0c0d6932048c37d6ed39f0b4d",0
"3c7cfd6863a375a86cb92718f0233117",0
"254569d68dc59d433bc0ec1d26ab2226",1
"db5d58f033700405e62588ace31d779a",1
"a8d4fa8e4fde602f31853c965f2a3104",1
"f63f340bbc897cfd16ab881e50fb0119",0
"f17389436961bea78dc0d2d7d7e27b66",0
"6943db9e9a35b91a8f58f1d1f8bad802",0
"54d6c2963a55207aec35fc4a6d83c757",0
"deefb48c0a3d4270eddc7abd2a9300a5",1
"5a1f57143ef9db676d90da178668f208",1
"5bd4e9bcbbf6260beb6e4254e226807d",1
"1f408cd103c54dae3c3d64cd98e63cc8",0
"2d3d5daddd71e68f90f157c77a78ef69",0
"76473ac90d1d8260f2f70ec7d8672c45",0
"373ef40aa71fc4872d814916451e6b49",1
"54e80c56461f3c338ea3d6c7d735e0aa",0
"a0dc4d372fbe3e959ce0be57280381fe",1
"150c8d9842c532cb7572e6ae991e5871",1
"e8a562f3f090dbccbb591f77ffe54bd8",1
"c0fad092ee7264103530875c48379a74",0
"2b33404f7c6016efd531545891f4013f",0
"9e476f3ea471ec3f335abc5df750a0a4",1
"780cd34f901bfb019a57e4e9f191601e",1
"08ef90f279c799eba335e4cca2bc638e",1
"a874624ce40f9267904234dbe5c43be1",1
"8e6fb710d6800f10bb8b6382bacbc855",0
"a2828840a83952a6259848afff162c07",1
"b1e10b3c4c2da8e812d21cfa8266ba5e",1
"048c965de5f67cbc38de766ef52358e8",0
"38c43c57d42b25f62dc239408b72f782",0
"f91d67c975fdc16828d689c14647a96a",1
"3e6415d90d3cb301692ff94adfe691ca",1
"f01c9526397223fa63ebf1d9243a01cf",1
"2bbf03516e17d7f37a91ba86f6507c7e",1
"dc20c8f648f0e7ff921c39cebad6026a",1
"c81ed5c3a1b4a0cea86027c13d799eed",1
"3b06d549d694684cda1711e956b4b305",1
"1a1b32288d42f8d68c094cf587ba67aa",1
"227a488ef74110d1c7dd5f8378f38081",1
"1097d2df61254b92faa8d853d6509155",1
"e8f4698744afd99e2cd126ee3b8c93de",0
"6de44a4d8496ecc3ba49d3b92adc5293",0
"16adc30f2b2933d88187107ab7ef2406",1
"6372950c483b66990e64d83bcea5a0e4",0
"826f3c6de0e9219cccaf67911bc4464a",1
"f89fe84ef7ff341bd541a0483e2be6a8",1
"fafb601254f2eea2f54e5ec54bf77b2a",1
"0902a4eb316989909ace542ec3a1a6a1",0
"5ffb17fa56a7bcf6020cfa65e0728adb",1
"ea6c4a9e7893ee766a424020ae411d87",0
"30cd56e80670d67555bd62e78c58c777",1
"537ff3ce55777067df55e857766a30e8",1
"e5dd64d0979095658deff9718ef3b21a",1
"886b5cb89a8d5fcf8ccd24219517cb0f",1
"5540339ba695b743d22dc791ffca1586",1
"fcc7a6f7e7df8e4f0ac5f399dec8a41e",0
"8aa963a8409502809a4ec8c8024b541c",0
"c78c4105097992b9f248144fbea7855e",0
"4d180628153b1a7c9448418532408f78",0
"daf4cfa4b82ca1668bf0835462b96ab3",1
"e8d5db2a23181b95e0d6bb2a203b6d82",1
"3ca060355f702f22ac38e4a8031ab287",1
"86055ea434313839c6377ebbf21cd86a",0
"94e47b67cad882fb27a668c2140d2385",1
"daf15685f78e22bb2fa2bf2a4eeb3819",0
"19e2a1e647554bd0b64354f67f8edcfa",1
"50dac7f637f53413f80728585d1a3704",1
"1202c0be98e0c34bbe891ee49d1c59a4",0
"f59af61faa0cbaa99cc19dd738cc1d7b",1
"e23aee4d5eed59ea15bdd107a7005b6c",1
"f069c44a581b392ff38e5941b9228a12",1
"c90604d5a995dc8d044122e40a87991d",1
"8bd21e2e37ba5cad90b7b07151afbb32",0
"08fc41d8457c0f1ae3002f58e44fc800",0
"de8b9d8eecd638bb402993380911eb0c",1
"2d454e010ce310effdc7a46f20a5532a",1
"8e915447318200e6c45ab308c494dab9",1
"57c0a570194d7396205eca090bef9246",0
"7278a386cfeb2ab0c6375c2c757ac3dc",0
"f49adbd6268e6743a51af8d0b197eab9",0
"91270eceb30bcbc035531ff11d63363a",1
"e41ac6f8de76aeeb01d390d4ffbdf017",0
"50044986b2c4116361e054ff9f3b73fc",1
"8fd6cd51c6209309da6a13c2a46f41a1",0
"ce17ed40e4474028a29a9f73fb120f1f",0
"c37134fde3b7ed19072f7488962d8203",1
"26e4510d79978db6c84cad6a34c35919",1
"d5b7f143db54792482458c7fb068c800",0
"50eaec6c8eefb95582adaad9c68504de",1
"0476c278fa7dd532f6239bdc44dfb59c",0
"26194cdb2c63b61dcb0e1a51d6e01d44",0
"60efcbf9497fabf83b224f1277ce0bdd",0
"25ef45bb9de759d7361a1b35aa2ac556",1
"3322a9ecb48014f065ab0557c6ecf28b",0
"4d0273d6a90acd4de8c3634f8c9881f8",1
"b0343de8d787a62577f4ec21e56490e1",0
"bf47de2291e68a8bc9ea583a45c79033",1
"435d93a27190788f835494655c26d0ec",1
"ac28c87fe09ffeec2ff6965a781978ea",1
"289dc3f8beeafcc965331bd2a648ce0a",1
"a9167a6f4cfa5802d81b59494e5d1875",0
"9ad5314bf9821a4d121fb46db8c71a5c",0
